Days of Operation,Biomass Sample ID,Media description,Media changes,Media Influent Flow Rate (mL/min) based on scales linear projection,"pH adjustment delivery rate (mL/min) - primarily 1 M HCl, sometimes 1 M NaOH",Media Acetate (mol/L),Media Propionate (mol/L),Media Butyrate (mol/L),Media Total VFA (mg COD/L),Media Total COD (mg/L) Hach,Media Ammonia (mol/L),Media Dissolved Inorganic Carbon (mol C/L),Media Dissolved Organic Carbon (mol C/L),Approximate Total Influent C (mol/min) based on Media recipe,H2 delivery rate setpoint (mL/min),CO2 delivery rate setpoint (mL/min),H2 delivery rate (mol/min),H2 delivery rate (e-eq/min),H2 delivery (g COD/min),CO2 delivery rate (mol/min),H2:CO2 ratio,Measured Total Influent C (mol/min),Approximate Total Influent C (mol/min) based on Media recipe + gas,Effluent waste flow rate (mL/min) - measured based on HRT after Day 38.1,Waste Effluent Acetate (mol/L),Waste Effluent Propionate (mol/L),Waste Effluent Butyrate (mol/L),Waste Effluent Total VFA (mg COD/L),Waste Effluent Total COD (mg/L) Hach,Waste Effluent Ammonia (mol/L),Waste Effluent Dissolved Inorganic Carbon (mol C/L),Waste Effluent Dissolved Organic Carbon (mol C/L),Gas Flow Out (mL/min at STP),Gas Composition (% CH4),Gas Composition (% H2),Gas Composition (% CO2),CH4 Production (mol/min),H2 breakthrough (mol/min),CO2 breakthrough (mol/min),Specific CH4 production Rate (m3/m3d) .155,Specific CH4 production Rate (L/m2d),Waste Effluent Dissolved Inorganic Carbon (mol/min) based on sensor,Effluent C as measured (mol/min),Effluent C as biomass (mol/min),Total Effluent C (mol/min) based on MT sensors,H2 Conversion to CH4 Efficiency (%),H2 conversion to CH4 efficiency (30-day rolling average),Accounted H2 (%),Unaccounted H2 (%),C gas only Conversion Efficiency to CH4 (%),CO2 conversion to CH4 efficiency (30-day rolling average),C Conversion to CH4 Efficiency (%),Accounted C (%) based on MT sensors,Unaccounted C (%) based on MT sensors,Projected Cell Yield (g/min),R-TSS,W-TSS,R-VSS,W-VSS,SRT,HRT,pH,"CO2 (mg/L, aqueous dissolved CO2)",ORP (mV),Temp ©,[H],[CO2aq],pKa1,pKa2,[HCO3-],[CO3-2],TIC
82.4,,DSMZ v2: Dropped Na-Ac out of DSMZ 120 media,1.0,0.0592216175,0.0403056158300799,0.013675950626693743,0.0033988641029149627,,1237.535279375,15620.0,0.0259072225484439,0.006193200118177937,0.47545843948304056,2.1291029790152428e-05,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,3.468388693300957e-05,0.0995272333300799,0.000854540534734573,0.000854540534734573,,728.6253008536586,,0.02766539440203561,0.027413634093924916,0.08409161888945908,0.8172403486690635,0.7559866666666666,0.0369386666666666,0.207075,2.75813753149924e-05,1.3476682511623654e-06,7.554912732171711e-06,5.739773175228352,6.131391055550618,5.456148675435954e-07,8.369406174315355e-06,4.1231191721681035e-07,3.56819029147077e-05,2.059409356852766,2.0700111419503338,2.0845658308744635,-1.0845658308744637,2.059409356852766,1.6574422329828036,0.7952215784887268,1.0287746290842703,-0.0287746290842705,0.0010971428571428,2465.661971830986,176.2394366197183,2312.084507042254,88.77464788732394,21.80503939094516,2.860746879981554,7.039,41.037,-509.605,34.125,9.141132414702506e-08,0.0009324683587448,6.350901851851852,10.29510949074074,0.0045470764080618,2.5212897677924647e-06,0.0054820660565744
82.5,D34,DSMZ v2: Dropped Na-Ac out of DSMZ 120 media,1.0,0.0592216175,0.0403056158300799,0.013610237762533853,0.003413268099083019,,1234.9891378125,15620.0,0.0259072225484439,0.0059134822031471895,0.4770806908133806,2.1291029790152428e-05,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,4.164634733084293e-05,3.468388693300957e-05,0.0995272333300799,0.0007984851113754608,0.0007984851113754608,,724.1863898780489,,0.027727148169896246,0.02736470174162927,0.08394244429338295,0.8172403486690635,0.7559866666666666,0.0369386666666666,0.207075,2.75813753149924e-05,1.3476682511623654e-06,7.554912732171711e-06,5.739773175228352,6.131391055550618,5.304873742311574e-07,8.354559239484763e-06,4.1077414684514594e-07,3.5666775421395266e-05,2.059409356852766,2.07341231286011,2.0845658308744635,-1.0845658308744637,2.059409356852766,1.660528492612951,0.7952215784887268,1.028338475739011,-0.028338475739011,0.0010971428571428,2499.718309859155,175.3661971830986,2344.0704225352115,87.47887323943661,21.80503939094516,2.860746879981554,7.023,41.037,-508.645,34.388,9.484184633008949e-08,0.0009324683587448,6.3496511407407406,10.292986496296296,0.0043952437310301,2.360459029979337e-06,0.0053300725488048
82.60000000000001,,DSMZ v2: Dropped Na-Ac out of DSMZ 120 media,1.0,0.0592216175,0.0403056158300799,0.013544524898373963,0.0034276720952510754,,1232.44299625,15620.0,0.0259072225484439,0.005633764288116442,0.47472132223675084,2.1291029790152428e-05,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,3.468388693300957e-05,0.0995272333300799,0.0007424296880163485,0.0007424296880163485,,719.7474789024391,,0.027788901937756884,0.027315769389333628,0.08379326969730681,0.8172403486690635,0.7559866666666666,0.0369386666666666,0.207075,2.75813753149924e-05,1.3476682511623654e-06,7.554912732171711e-06,5.739773175228352,6.131391055550618,5.45221976256163e-07,8.339712304654173e-06,4.092363764734815e-07,3.568151002342027e-05,2.059409356852766,2.076813483769887,2.0845658308744635,-1.0845658308744637,2.059409356852766,1.6636147522430993,0.7952215784887268,1.0287633013086903,-0.0287633013086903,0.0010971428571428,2533.774647887324,174.49295774647888,2376.056338028169,86.1830985915493,21.80503939094516,2.860746879981554,7.038,41.037,-509.585,34.256,9.162204901219977e-08,0.0009324683587448,6.350278874074074,10.29405202962963,0.0045431306868899,2.519435243178705e-06,0.0054781184808779
82.7,,DSMZ v2: Dropped Na-Ac out of DSMZ 120 media,1.0,0.0592216175,0.0403056158300799,0.013478812034214072,0.0034420760914191315,,1229.8968546875,15620.0,0.0259072225484439,0.005354046373085694,0.472361953660121,2.1291029790152428e-05,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,3.468388693300957e-05,0.0995272333300799,0.0006863742646572362,0.0006863742646572362,,715.3085679268293,,0.027850655705617525,0.027266837037037986,0.08364409510123066,0.8172403486690635,0.7559866666666666,0.0369386666666666,0.207075,2.75813753149924e-05,1.3476682511623654e-06,7.554912732171711e-06,5.739773175228352,6.131391055550618,5.301708862985938e-07,8.324865369823583e-06,4.07698606101817e-07,3.56664589334627e-05,2.059409356852766,2.080214654679663,2.0845658308744635,-1.0845658308744637,2.059409356852766,1.666701011873247,0.7952215784887268,1.0283293508121198,-0.0283293508121198,0.0010971428571428,2567.830985915493,173.61971830985917,2408.042253521127,84.88732394366197,21.80503939094516,2.860746879981554,7.023,41.037,-508.63,34.322,9.484184633008949e-08,0.0009324683587448,6.349965007407407,10.29351926296296,0.0043920684152395,2.3558619265917117e-06,0.0053268926359109
82.80000000000001,,DSMZ v2: Dropped Na-Ac out of DSMZ 120 media,1.0,0.0592216175,0.0403056158300799,0.01341309917005418,0.0034564800875871876,,1227.350713125,15620.0,0.0259072225484439,0.005074328458054946,0.47000258508349124,2.1291029790152428e-05,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,3.468388693300957e-05,0.0995272333300799,0.000630318841298124,0.000630318841298124,,710.8696569512196,,0.027912409473478162,0.027217904684742344,0.08349492050515453,0.8172403486690635,0.7559866666666666,0.0369386666666666,0.207075,2.75813753149924e-05,1.3476682511623654e-06,7.554912732171711e-06,5.739773175228352,6.131391055550618,5.452874312397398e-07,8.310018434992993e-06,4.0616083573015256e-07,3.568157547840385e-05,2.059409356852766,2.08361582558944,2.0845658308744635,-1.0845658308744637,2.059409356852766,1.6697872715033948,0.7952215784887268,1.028765188495778,-0.028765188495778,0.0010971428571428,2601.887323943662,172.74647887323943,2440.0281690140846,83.59154929577464,21.80503939094516,2.860746879981554,7.039,41.037,-509.605,34.059,9.141132414702506e-08,0.0009324683587448,6.351215718518518,10.295642257407406,0.0045437914017225,2.516379439087119e-06,0.0054787761399064
82.9,,DSMZ v2: Dropped Na-Ac out of DSMZ 120 media,1.0,0.0592216175,0.0403056158300799,0.01334738630589429,0.003470884083755244,,1224.8045715625,15620.0,0.0259072225484439,0.0047946105430242,0.46764321650686147,2.1291029790152428e-05,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3676801734497592e-05,3.468388693300957e-05,0.0995272333300799,0.0005742634179390122,0.0005742634179390122,,706.4307459756099,,0.0279741632413388,0.0271689723324467,0.0833457459090784,0.8172403486690635,0.7559866666666666,0.0369386666666666,0.207075,2.75813753149924e-05,1.3476682511623654e-06,7.554912732171711e-06,5.739773175228352,6.131391055550618,5.456558535195221e-07,8.295171500162403e-06,4.046230653584881e-07,3.568194390068363e-05,2.059409356852766,2.0870169964992167,2.0845658308744635,-1.0845658308744637,2.059409356852766,1.6728735311335423,0.7952215784887268,1.028775810785041,-0.0287758107850413,0.0010971428571428,2635.9436619718313,171.8732394366197,2472.0140845070423,82.29577464788733,21.80503939094516,2.860746879981554,7.015,41.037,-512.465,39.178,9.660508789898129e-08,0.0009324683587448,6.326872029629629,10.254320551851851,0.0045473886583544,2.620846119012432e-06,0.0054824778632182
83.0,,DSMZ v2: Dropped Na-Ac out of DSMZ 120 media,1.0,0.0592216175,0.0403056158300799,0.0132816734417344,0.0034852880799233,,1222.25843,15620.0,0.0287140340575455,0.005284168688926903,0.4652838479302317,2.1291029790152428e-05,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,3.468388693300957e-05,0.0995272333300799,0.0005182079945799,0.0005182079945799,,701.991835,,0.027992450297793795,0.02711113974520184,0.08316724702091596,0.7493384485667564,0.7969600000000001,0.0157763333333333,0.1872633333333333,2.666039151650724e-05,5.277595153603574e-07,6.264447128278542e-06,5.5481134758481145,6.131391055550618,5.574957652856493e-07,8.26472091156377e-06,4.0308529498682363e-07,3.3482334410071434e-05,1.9906425665658745,2.090189706311695,2.000494077519268,-1.0004940775192677,1.9906425665658745,1.6757313296663916,0.7686679283668706,0.9653570395596408,0.034642960440359,0.0010971428571428,2670.0,171.0,2504.0,81.0,21.80503939094516,2.860746879981554,7.039,41.037,-513.46,36.488,9.141132414702506e-08,0.0009324683587448,6.339664474074073,10.276034829629628,0.0046662674801351,2.7035524544968165e-06,0.0056014393913344
83.10000000000001,,DSMZ v2: Dropped Na-Ac out of DSMZ 120 media,1.0,0.0592216175,0.0354261589659452,0.01340360713951965,0.003517706214635883,,1233.5260789655174,15620.0,0.0287140340575455,0.005773726834829606,0.46292447935360187,2.1291029790152428e-05,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,3.468388693300957e-05,0.0946477764659452,0.0005071109008503414,0.0005071109008503414,,700.9589029310346,,0.02801073735424879,0.027053307157956983,0.08298874813275353,0.7493384485667564,0.7969600000000001,0.0157763333333333,0.1872633333333333,2.666039151650724e-05,5.277595153603574e-07,6.264447128278542e-06,5.5481134758481145,5.926654643393919,5.123966799911472e-07,8.234270322965136e-06,3.9807059473067286e-07,3.343723532477693e-05,1.9906425665658745,2.0933624161241733,2.000494077519268,-1.0004940775192677,1.9906425665658745,1.6785891281992409,0.7686679283668706,0.9640567503105838,0.0359432496894162,0.0010971428571428,2651.942857142857,170.0142857142857,2485.1714285714284,80.0,17.027598525811833,3.0082293832297964,7.024,41.037,-510.617,35.897,9.462371613657898e-08,0.0009324683587448,6.342475007407407,10.280805512962962,0.0044787734648093,2.479439887412096e-06,0.0054137212634415
83.2,,DSMZ v2: Dropped Na-Ac out of DSMZ 120 media,1.0,0.0592216175,0.0354261589659452,0.013525540837304903,0.0035501243493484655,,1244.7937279310345,15620.0,0.0287140340575455,0.0062632849807323105,0.4605651107769721,2.1291029790152428e-05,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,3.468388693300957e-05,0.0946477764659452,0.0004960138071207828,0.0004960138071207828,,699.925970862069,,0.028029024410703783,0.026995474570712122,0.0828102492445911,0.7493384485667564,0.7969600000000001,0.0157763333333333,0.1872633333333333,2.666039151650724e-05,5.277595153603574e-07,6.264447128278542e-06,5.5481134758481145,5.926654643393919,5.314987557168914e-07,8.203819734366503e-06,3.930558944745221e-07,3.345633740050268e-05,1.9906425665658745,2.096535125936651,2.000494077519268,-1.0004940775192677,1.9906425665658745,1.68144692673209,0.7686679283668706,0.9646074981481212,0.0353925018518788,0.0010971428571428,2633.885714285714,169.02857142857144,2466.342857142857,79.0,17.027598525811833,3.0082293832297964,7.04,41.037,-512.514,36.553,9.120108393559096e-08,0.0009324683587448,6.339355362962962,10.275510135185185,0.0046803544163283,2.7212510257858465e-06,0.0056155440260989
83.30000000000001,,DSMZ v2: Dropped Na-Ac out of DSMZ 120 media,1.0,0.0592216175,0.0354261589659452,0.013647474535090154,0.0035825424840610484,,1256.0613768965518,15620.0,0.0287140340575455,0.006752843126635013,0.4582057422003423,2.1291029790152428e-05,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,3.468388693300957e-05,0.0946477764659452,0.00048491671339122414,0.00048491671339122414,,698.8930387931035,,0.02804731146715878,0.02693764198346726,0.08263175035642867,0.7493384485667564,0.7969600000000001,0.0157763333333333,0.1872633333333333,2.666039151650724e-05,5.277595153603574e-07,6.264447128278542e-06,5.5481134758481145,5.926654643393919,5.218424616855441e-07,8.173369145767869e-06,3.880411942183713e-07,3.344668110647133e-05,1.9906425665658745,2.099707835749129,2.000494077519268,-1.0004940775192677,1.9906425665658745,1.6843047252649392,0.7686679283668706,0.9643290895011896,0.0356709104988103,0.0010971428571428,2615.8285714285716,168.04285714285714,2447.5142857142855,78.0,17.027598525811833,3.0082293832297964,7.032,41.037,-511.555,36.225,9.289663867799349e-08,0.0009324683587448,6.340915185185184,10.278157824074071,0.0045784546700556,2.5975331252930195e-06,0.0055135205619257
83.4,,DSMZ v2: Dropped Na-Ac out of DSMZ 120 media,1.0,0.0592216175,0.0354261589659452,0.013769408232875407,0.0036149606187736313,,1267.329025862069,15620.0,0.0287140340575455,0.007242401272537717,0.45584637362371255,2.1291029790152428e-05,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,3.468388693300957e-05,0.0946477764659452,0.0004738196196616655,0.0004738196196616655,,697.860106724138,,0.028065598523613774,0.0268798093962224,0.08245325146826624,0.7493384485667564,0.7969600000000001,0.0157763333333333,0.1872633333333333,2.666039151650724e-05,5.277595153603574e-07,6.264447128278542e-06,5.5481134758481145,5.926654643393919,5.321356543884182e-07,8.142918557169235e-06,3.830264939622206e-07,3.34569742991742e-05,1.9906425665658745,2.102880545561608,2.000494077519268,-1.0004940775192677,1.9906425665658745,1.687162523797788,0.7686679283668706,0.9646258611035984,0.0353741388964016,0.0010971428571428,2597.7714285714287,167.05714285714285,2428.6857142857143,77.0,17.027598525811833,3.0082293832297964,7.04,41.037,-513.473,36.684,9.120108393559096e-08,0.0009324683587448,6.338732385185184,10.274452674074071,0.00468707301208,2.731800905507315e-06,0.0056222731717303
83.5,,DSMZ v2: Dropped Na-Ac out of DSMZ 120 media,1.0,0.0592216175,0.0354261589659452,0.013891341930660658,0.0036473787534862137,,1278.5966748275862,15620.0,0.0287140340575455,0.00773195941844042,0.4534870050470827,2.1291029790152428e-05,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,3.468388693300957e-05,0.0946477764659452,0.00046272252593210694,0.00046272252593210694,,696.8271746551725,,0.02808388558006877,0.026821976808977542,0.08227475258010379,0.7493384485667564,0.7969600000000001,0.0157763333333333,0.1872633333333333,2.666039151650724e-05,5.277595153603574e-07,6.264447128278542e-06,5.5481134758481145,5.926654643393919,5.397441301626466e-07,8.112467968570602e-06,3.780117937060698e-07,3.346458277494843e-05,1.9906425665658745,2.106053255374085,2.000494077519268,-1.0004940775192677,1.9906425665658745,1.6900203223306374,0.7686679283668706,0.9648452273986426,0.0351547726013573,0.0010971428571428,2579.714285714286,166.07142857142858,2409.8571428571427,76.0,17.027598525811833,3.0082293832297964,7.048,41.037,-511.568,36.553,8.953647655495917e-08,0.0009324683587448,6.339355362962962,10.275510135185185,0.0047673687015131,2.8233752658267426e-06,0.0057026604355237
83.60000000000001,,DSMZ v2: Dropped Na-Ac out of DSMZ 120 media,1.0,0.0592216175,0.0354261589659452,0.01401327562844591,0.0036797968881987966,,1289.8643237931035,15620.0,0.0287140340575455,0.008221517564343124,0.45112763647045295,2.1291029790152428e-05,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,3.468388693300957e-05,0.0946477764659452,0.00045162543220254826,0.00045162543220254826,,695.7942425862069,,0.028102172636523766,0.02676414422173268,0.08209625369194136,0.7493384485667564,0.7969600000000001,0.0157763333333333,0.1872633333333333,2.666039151650724e-05,5.277595153603574e-07,6.264447128278542e-06,5.5481134758481145,5.926654643393919,5.193546428964866e-07,8.082017379971968e-06,3.7299709344991903e-07,3.344419328768227e-05,1.9906425665658745,2.109225965186564,2.000494077519268,-1.0004940775192677,1.9906425665658745,1.6928781208634869,0.7686679283668706,0.9642573611279,0.0357426388720999,0.0010971428571428,2561.657142857143,165.0857142857143,2391.0285714285715,75.0,17.027598525811833,3.0082293832297964,7.032,41.037,-507.782,35.7,9.289663867799349e-08,0.0009324683587448,6.343411851851851,10.28239574074074,0.0045522096182057,2.5575640064199665e-06,0.0054872355409569
83.7,,DSMZ v2: Dropped Na-Ac out of DSMZ 120 media,1.0,0.0592216175,0.0354261589659452,0.014135209326231161,0.0037122150229113794,,1301.1319727586208,15620.0,0.0287140340575455,0.008711075710245826,0.4487682678938232,2.1291029790152428e-05,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,3.468388693300957e-05,0.0946477764659452,0.0004405283384729897,0.0004405283384729897,,694.7613105172414,,0.028120459692978758,0.02670631163448782,0.08191775480377893,0.7493384485667564,0.7969600000000001,0.0157763333333333,0.1872633333333333,2.666039151650724e-05,5.277595153603574e-07,6.264447128278542e-06,5.5481134758481145,5.926654643393919,5.314987557168914e-07,8.051566791373334e-06,3.6798239319376825e-07,3.345633740050268e-05,1.9906425665658745,2.1123986749990418,2.000494077519268,-1.0004940775192677,1.9906425665658745,1.6957359193963355,0.7686679283668706,0.9646074981481212,0.0353925018518788,0.0010971428571428,2543.6,164.1,2372.2,74.0,17.027598525811833,3.0082293832297964,7.04,41.037,-510.608,36.553,9.120108393559096e-08,0.0009324683587448,6.339355362962962,10.275510135185185,0.0046803544163283,2.7212510257858465e-06,0.0056155440260989
83.80000000000001,,DSMZ v2: Dropped Na-Ac out of DSMZ 120 media,1.0,0.0592216175,0.0354261589659452,0.014257143024016414,0.0037446331576239623,,1312.399621724138,15620.0,0.0287140340575455,0.00920063385614853,0.4464088993171934,2.1291029790152428e-05,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,3.468388693300957e-05,0.0946477764659452,0.00042943124474343106,0.00042943124474343106,,693.7283784482759,,0.028138746749433754,0.026648479047242962,0.0817392559156165,0.7493384485667564,0.7969600000000001,0.0157763333333333,0.1872633333333333,2.666039151650724e-05,5.277595153603574e-07,6.264447128278542e-06,5.5481134758481145,5.926654643393919,5.13616400996728e-07,8.021116202774701e-06,3.629676929376175e-07,3.343845504578251e-05,1.9906425665658745,2.11557138481152,2.000494077519268,-1.0004940775192677,1.9906425665658745,1.6985937179291848,0.7686679283668706,0.9640919171016628,0.0359080828983372,0.0010971428571428,2525.542857142857,163.1142857142857,2353.3714285714286,73.0,17.027598525811833,3.0082293832297964,7.024,41.037,-508.736,36.159,9.462371613657898e-08,0.0009324683587448,6.341229051851851,10.27869059074074,0.0044916411510521,2.4987019821239985e-06,0.005426608211779
83.9,,DSMZ v2: Dropped Na-Ac out of DSMZ 120 media,1.0,0.0592216175,0.0354261589659452,0.014379076721801665,0.0037770512923365447,,1323.6672706896552,15620.0,0.0287140340575455,0.009690192002051234,0.4440495307405636,2.1291029790152428e-05,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,3.468388693300957e-05,0.0946477764659452,0.00041833415101387244,0.00041833415101387244,,692.6954463793104,,0.02815703380588875,0.0265906464599981,0.08156075702745406,0.7493384485667564,0.7969600000000001,0.0157763333333333,0.1872633333333333,2.666039151650724e-05,5.277595153603574e-07,6.264447128278542e-06,5.5481134758481145,5.926654643393919,5.276917238257306e-07,7.990665614176067e-06,3.579529926814667e-07,3.3452530368611514e-05,1.9906425665658745,2.118744094623998,2.000494077519268,-1.0004940775192677,1.9906425665658745,1.701451516462034,0.7686679283668706,0.9644977344443438,0.0355022655556561,0.0010971428571428,2507.4857142857145,162.12857142857143,2334.542857142857,72.0,17.027598525811833,3.0082293832297964,7.04,41.037,-509.717,35.766,9.120108393559096e-08,0.0009324683587448,6.343097985185184,10.281862974074071,0.0046401937921208,2.658723318851281e-06,0.0055753208741844
84.0,,DSMZ v2: Dropped Na-Ac out of DSMZ 120 media,1.0,0.0592216175,0.0354261589659452,0.014501010419586917,0.0038094694270491276,,1334.9349196551725,15620.0,0.0287140340575455,0.010179750147953937,0.4416901621639338,2.1291029790152428e-05,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,3.468388693300957e-05,0.0946477764659452,0.0004072370572843138,0.0004072370572843138,,691.6625143103448,,0.028175320862343745,0.02653281387275324,0.08138225813929163,0.7493384485667564,0.7969600000000001,0.0157763333333333,0.1872633333333333,2.666039151650724e-05,5.277595153603574e-07,6.264447128278542e-06,5.5481134758481145,5.926654643393919,5.057880496372487e-07,7.960215025577434e-06,3.529382924253159e-07,3.343062669442303e-05,1.9906425665658745,2.121916804436476,2.000494077519268,-1.0004940775192677,1.9906425665658745,1.7043093149948831,0.7686679283668706,0.963866211390691,0.036133788609309,0.0010971428571428,2489.4285714285716,161.14285714285714,2315.714285714286,71.0,17.027598525811833,3.0082293832297964,7.015,41.037,-507.853,36.356,9.660508789898129e-08,0.0009324683587448,6.340292207407407,10.277100362962962,0.004409018250185,2.411246074018377e-06,0.0053438978550038
