seq,Kingdom,Phylum,Class,Order,Family,Genus,Species,rel_ab
9ccaa8cf8d7eeb8aafaae75175346f12,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,midas_s_42335,0.237208
37d606d03d54c46da31b937d8f5b6b61,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,,,,0.014944
85f6db727b9f9f28fa57d33177a6f386,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,,0.052371
3182f7f1481c062400961d614823e485,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,,0.016883
9ff60b1660430eecb3f6b31e6f3db189,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,midas_g_49834,,0.011053
c97244fcde2f912b5f515df2d4803f23,Bacteria,Firmicutes,Limnochordia,MBA03,midas_f_112,midas_g_112,midas_s_6459,0.040848
3e0febfb4a6a1915ac7dbadd489360be,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,midas_g_153,,0.038992
402e6b5b282305d18249bfd6887eee0a,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,,0.017339
057bcefe7d185d0daf7b610144b1fa59,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,midas_g_859,,0.040583
026600da36b900cf6ff6ee481b90793a,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylotenera,,0.14787
6ebfd1a0916bd58f511567f732c9a115,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,0.029127
48583aa878619934f2f6d8583cccae68,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,midas_s_9526,0.014876
8d5c57433a03e4329c7e6b3aaf6668a1,Bacteria,Actinobacteriota,Coriobacteriia,OPB41,midas_f_6325,,,0.040053
270c5d9a2223e0f5d99547e426bc19e4,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,midas_s_9526,0.023897
da42156b748b0af3ebc3c6268720755e,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,midas_g_6489,midas_s_18280,0.052371
0530769e11e7f6b51e29aec47064b7cf,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,0.029793
bdd1ff0b7dda6da30f922fc86600543a,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Hathewaya,Hathewaya_limosa,0.017605
8d6e9c000ccfb1a2eb70d805990db95d,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Tuzzerella,midas_s_110397,0.015691
43c0b25b6784fa0e906d10eea57852c8,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Ruminiclostridium,midas_s_100070,0.039522
353932b8f9bc8551107028bbc48b250c,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,,,0.039522
c1ed97b9675b1d0f08c9cd6e6ab9eb76,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,midas_g_90313,midas_s_91007,0.017035
614e12aec73ab6030db3c1a7f5141bba,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,W5,midas_s_92,0.20024
c54740e67850b527400a77af33bd3d89,Archaea,Euryarchaeota,Thermococci,Methanofastidiosales,Methanofastidiosaceae,Ca_Methanofastidiosum,midas_s_8154,0.221805
6bbba65392a923662648a61d94002b30,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,midas_g_107376,midas_s_119798,0.038992
7ca0aa981440578673a435c612592e0b,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Syner-01,midas_s_6108,0.005067
03a6a6d84a7be4b11b6467c91ca79d57,Bacteria,,,,,,,0.114913
0cdf6b354c008cd74c18af9f484f8bf7,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Williamwhitmaniaceae,Blvii28_wastewater-sludge_group,,0.038726
1cb61b915d95b3ecc06c6a25f791670e,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Mangroviflexus,midas_s_17009,0.037665
7c6299b064794dfea9e563a4645d1bbf,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,midas_s_9526,0.010445
ee84ea845fe5d8d3ed55ae230c5b7e62,Bacteria,Firmicutes,Limnochordia,MBA03,midas_f_112,,,0.038461
49c2b5d0aaf2ac8b0ee6cae5b6c5a8f4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,midas_s_19889,0.009144
bab46dfd2ebedb1ecc30e955eb423156,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Serpentinicella,midas_g_75908,,0.038196
fdbf76a389e7e1045f64dcd50696b8e7,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,,0.038196
d7e616d63605ffd0d9129244621edbfc,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_249,midas_s_2374,0.036074
1071b98661dd8853c0e46701d6b23af6,Bacteria,Firmicutes,Limnochordia,MBA03,midas_f_112,,,0.015915
6ba11aa98436328c7d53c0b5db9dd2b0,Bacteria,Firmicutes,Clostridia,Peptococcales,Peptococcaceae,,,0.037931
592e037654532013ab7258e4ae16b0b5,Bacteria,Armatimonadota,midas_c_216,midas_o_216,midas_f_216,midas_g_28347,midas_s_28347,0.037931
91ae0ed28c5142ecc8b8e9a5d5f707d5,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_18,midas_s_27699,0.013985
d0d582d9d9b71467f236f9bace54eea5,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,,0.050606
440cf59737156116c2e42f84552562b8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,,0.037665
4427597bcba686e28f83a29252ed6e17,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,,0.009114
c0accb6471609a9265cb168064555980,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,,,0.012769
d8ed5ca0e05ed7e2c1fb30325a7f1e0f,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Proteocatella,midas_s_112995,0.437448
b659fcf2b17787c3e45bedfc42a89936,Bacteria,Firmicutes,Bacilli,Haloplasmatales,Haloplasmataceae,Haloplasma,midas_s_99854,0.0374
d947bf2404132e0163f3c59d1bce36f7,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,midas_g_326,midas_s_326,0.055451
e17dcd58f6ca08bacf65afcde751be53,Bacteria,Firmicutes,Dethiobacteria,Dethiobacterales,Dethiobacteraceae,,,0.037135
beb16d17921d9d616810cfda4d470651,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Leucobacter,,0.037135
c04f2aa72eb5915198cc74dedbb985ea,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,midas_g_51070,midas_s_71917,0.009198
0cfcb3be22238be1393c01bbede5d1d9,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,,,,0.022805
147f672fdb531def69cb4b3f1c5029da,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Leucobacter,,0.03687
5f41d216306c604d87ba8ffe56340e7f,Bacteria,Firmicutes,Thermovenabulia,Thermovenabulales,Tepidanaerobacter,midas_g_91387,midas_s_91387,0.009931
b59754bec2dc431ceec006fa8d612183,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Serpentinicella,midas_g_75908,midas_s_88398,0.036339
43c944338e9f3b7dbdf05108887a754a,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,midas_g_156,,0.080096
4faa3699baba0e697f56b8f69a2a1f40,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,midas_g_6626,midas_s_84963,0.022016
133665f9942b3d081efe500725f373da,Bacteria,Firmicutes,Syntrophomonadia,Syntrophomonadales,Syntrophomonadaceae,Syntrophomonas,,0.29882
da066c0fbe0dcc118b4086184c3a4833,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,,0.013001
5c52186b7c44d5709af099adc5dea216,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,midas_s_9526,0.021523
c287fac948d2152e5ef093dc4b9ea1c6,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,,,0.048082
144e3876b7943b5474d329bec54856a4,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,Methanoculleus_receptaculi,0.010171
f9e991f7932771f75b908089e6a3c5f0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_762,0.035278
471ee7e3392aa06c75547eca0d50fdec,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,,,0.035278
6e01e4385cee37baa2cba8e4af01c030,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,midas_s_135,0.09858
51f21ba905941f4cf5d9c5e0d6e00bd4,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Anaerotruncus,midas_s_118865,0.02787
8e6aad6b74b9b6601b06801e804b3ab3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,0.034748
de6e665cc2a0ca6ca74b71b0581558e7,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,,0.03236
07751ebfb567d65db3f366d9c4037e68,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,midas_s_90465,0.01107
451acf82a2350fce17f55d27708aa232,Bacteria,Firmicutes,Limnochordia,midas_o_1979,midas_f_1979,midas_g_91392,midas_s_92560,0.013452
14ce80de12b0526121a4d0f4058099d1,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,midas_g_102931,midas_s_102931,0.034482
76a43b01e1b397fed9d963f273f17a59,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,midas_s_39935,0.04929
b4047348b90c6f16b7fba7f7330bf87e,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,ST-12K33,midas_g_22,midas_s_22,0.388158
e7fedde48db99c6379c14aea36d0e5d2,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,,,0.010461
8906a08ad08c20a3b13351fb1619866c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,midas_s_109026,0.400481
f16e4c6266ddf5fc9dd22ebb744cb295,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,,,0.007803
1910bfda20570cb1978198cf2fa8e330,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,midas_g_52243,midas_s_63355,0.033952
ef7c28bb28866912b76003ee110bdf6b,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,midas_s_22181,0.033887
ec32cc6605cedce13a2049357143079a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,midas_g_5977,midas_s_5977,0.032095
913e8b6ddca7947f95db836301d8e9cd,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,0.061612
7229a1a874924db8456664b2a5985136,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.014012
18ad5983778a83a204dd34420be14f74,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,midas_s_5625,0.021149
d883b22e464393102af5c3372d061397,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,midas_g_85764,,0.030367
0b9435a851d1e394bd12d008525a6197,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Rummeliibacillus,Rummeliibacillus_suwonensis,0.021938
eb689bb0db80cb3fc1f81366f262fd18,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,midas_s_96871,0.033156
c66eb033bf0d849bf345c2a07db3727e,Bacteria,Firmicutes,Dethiobacteria,Dethiobacterales,Dethiobacteraceae,midas_g_101467,midas_s_118673,0.033156
6504a13e2edb3328fffb344daf7b2ee3,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Flexilinea,midas_s_7001,0.055451
d56e57f7a7e3a1b98778de802e7097d0,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,,,0.015031
c2a63e5593cc5d91688af8f3abd60f16,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Defluviimonas,,0.067774
2b62bf55e8226888eabfb4f4da82a02f,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylobacter,midas_s_109126,0.022016
d0ee8cd5ce16c3dcf15fe70d87a7b4b5,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Gallicola,,0.29574
519b05506b5c8269406e94701c3ff01a,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,,,0.00892
4c6fec9eef4f5c3e8e6b7fee60a68994,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,,0.032626
3f8f8630434452f6a8a5cd1693c5e5e3,Bacteria,Firmicutes,midas_c_4,midas_o_4,midas_f_222,midas_g_1579,,0.182604
25fd077b762513468941fbac535c9506,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,midas_g_4042,midas_s_8697,0.03236
d2e29353b6ede10f1607456fa86e6300,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Chelativorans,midas_s_10850,0.03236
01a80919b32734264f4c21669d8f2713,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Fermentimonas,midas_s_96616,0.029973
ea4234d46b05a73fb2775aca82c702a2,Bacteria,Firmicutes,midas_c_4,midas_o_4,midas_f_222,,,0.019501
41394ade15d1e8762a8d0b3599068bf2,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Fermentimonas,midas_s_96616,0.032095
58bcdde420158eabe69c67e4c9eb9245,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera,,0.032095
de46181cbf8f5129eec604079cf07d1f,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Ercella,,0.032095
956d35dae808c86e4c2763cba7d609fa,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,,0.013134
839049ed2eabc492bfa76bca3e4f9075,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,midas_f_90201,midas_g_90293,midas_s_90293,0.03183
f652e7d536f18c98ef07c023937cfdb7,Bacteria,Firmicutes,Limnochordia,MBA03,midas_f_112,,,0.031565
8207352f9586edf5c23e242fba24021c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aminobacter,midas_s_33172,0.031565
45f57e55f2f3051645343e39b90396ec,Bacteria,Firmicutes,Limnochordia,MBA03,midas_f_112,midas_g_2506,midas_s_112918,0.031565
54b3f4205c019f5490d9dbe5af08955a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Angelakisella,midas_s_84240,0.016521
136c27e1efa2b99fb71cdff938615daa,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,midas_s_9526,0.010603
9e67f564a732feffc50f5fc690ec2e71,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,midas_s_9526,0.018674
5b346ae9f12ee4f745413918a78c62cc,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,midas_g_85764,,0.031034
723bd8389de26603c3e8283a20c163c7,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,midas_g_4042,,0.030769
01a540c3219dcfac8683674bf53a3d63,Bacteria,Firmicutes,Limnochordia,MBA03,midas_f_112,midas_g_112,midas_s_6165,0.030769
5f438bcb87bf9d011daee383cbf8268b,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Micropruina,,0.030769
ca8aae833263295a5d0b4d66b8c06fdb,Bacteria,Firmicutes,Limnochordia,MBA03,midas_f_112,,,0.030769
3ab7c5dece6b62c7faf92b667d63b4a0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,,0.015629
0eb81b066b350fa8fb0846020748be98,Bacteria,Firmicutes,Limnochordia,MBA03,midas_f_112,midas_g_118905,midas_s_118905,0.030504
a41371aa833164c1e707004fdfb16b36,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,midas_g_26047,midas_s_26047,0.083177
be2d073abdb45af47fc76fa5752fb3f5,Bacteria,Firmicutes,Clostridia,Clostridiales,Oxobacteraceae,,,0.020267
c4587a7b24a6c49f9de0882e32f519f5,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,,,,0.008704
955d34a1529b6fbcf425ced56e3b7fc1,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,AKYG1722,midas_g_882,midas_s_101259,0.030238
0425278120412320bdcb2c4814278c6f,Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,midas_g_96101,midas_s_96101,0.030238
66c7b79c2f08d329223a3f4b048a6b10,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,,,0.030238
86ce8e836244a989d26315bf84d75d99,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,midas_s_6727,0.030238
aa994f6ce33aa806c707bdc34ef908ef,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,,,0.033887
2afb474b8a2ab64685b85624763d2186,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,midas_f_54,midas_g_4325,,0.018417
933438389be903228499f1cd1abecd6e,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,Smithellaceae,Smithella,midas_s_1067,0.351191
9e679d7c299efc7140f026781b04d72c,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Alkaliphilus,Alkaliphilus_oremlandii_OhILAs,midas_s_113692,0.029973
beb160f1d174dc940a6dd9816c42ca01,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,midas_s_30070,0.029973
ed2edabe2a0c276357f7f1f210bdeda7,Bacteria,Caldatribacteriota,Caldatribacteriia,Caldatribacteriales,Caldatribacteriaceae,Ca_Caldatribacterium,midas_s_3733,0.016711
bbb8d866124b76dccef1a07447e2e183,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Gordonia,,0.029708
798933fd16ab772e1e547b6af3461e47,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,midas_f_4245,midas_g_4245,midas_s_4245,0.043129
7dc6bc8a29e523ea6cd464f8db0a770d,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,,0.014819
135f3b8eaf65e4c59bcd692de4f6d6ae,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,0.027676
2b33fe69214c39198384dc9686326117,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,AKAU3564_sediment_group,midas_g_119322,midas_s_119322,0.029443
f829de4b8d089b0995e255f3335729a0,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Desulfosporosinus,,0.022209
6575c99cec435a76668a7c45a05dd227,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Acetoanaerobium,Acetoanaerobium_pronyense,0.029177
46984bc1f36f8a8835a4a7914c2502b2,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,midas_g_51070,midas_s_71917,0.014383
0b1e8bf53bfe9e7b085b38ee902e1f4e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,,,0.012653
85a27e670e0e57e67484195e26028b19,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,midas_s_9526,0.017408
83d1208a372f046a842442d3a156c435,Bacteria,Proteobacteria,Alphaproteobacteria,midas_o_16387,midas_f_44631,midas_g_73006,midas_s_73006,0.028912
3f9bbc037aa14387f62bff9e2cc84700,Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadales,Desulfuromonadaceae,midas_g_30443,midas_s_47294,0.028912
e5f056df23811f3fe0e48de4aafd0d9b,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,,0.028912
22fa460af93a84061844f0660d43797e,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,ADurb.Bin063-1,midas_s_65976,0.261853
4659fa38e38fa03ccd272117c33e2d0f,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Erysipelothrix,,0.016579
c41c5795922c324df06444964515a11f,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,,0.028647
8afde037c611bdd1b53997b0f6b4dd7a,Bacteria,Proteobacteria,midas_c_33170,midas_o_33170,midas_f_33170,midas_g_33170,midas_s_33170,0.028647
6cd5cb3562f8ff28e2e21339a4fc55c1,Bacteria,Proteobacteria,Gammaproteobacteria,midas_o_147,midas_f_3187,midas_g_3315,midas_s_3315,0.028647
3f9749b4bbd55e95797da2d7e27eb072,Bacteria,Caldatribacteriota,Caldatribacteriia,Caldatribacteriales,Caldatribacteriaceae,Ca_Caldatribacterium,midas_s_3733,0.014323
568d3fd2ad10e30c40ebd6793f956aaa,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,,0.023293
aa64c95548409d1e294cd29e20473af0,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,midas_s_47390,0.012264
6589433bc08b7cdc5ea1e4928683ed00,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,midas_s_5929,0.028382
892351141be327d407d7d063c3a74f59,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,Caldicoprobacter,,0.028382
fd66678cf39f676cb57820da4a793b6f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus,,0.033887
937806dd600ece921faa49ac16d4cdb0,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,midas_g_62577,,0.027122
27201d8b9c2a23edc5ee1b093c39fe46,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,0.015031
87ced6667f7e72e893d3f02ac08066a2,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,,,0.023101
2e009092df813643f303457c87387ced,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,,,0.027851
7762e0345755e644245415ce796d6cfa,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,midas_f_880,midas_g_91627,midas_s_91627,0.046209
67ab6a8c32dcb38e12415ef305a06ce6,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Fastidiosipila,midas_s_2067,0.027586
114bc1da00dea879e58c42626058bb7e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodoplanes,,0.02626
95d7089b4d7799ace0a9c5d9acd3b32f,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Ercella,,0.023872
61637c95fcfd388d16465d5d8ae30f0a,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Dietziaceae,Dietzia,midas_s_5446,0.014589
46636732082e8b359502809c48875633,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,midas_g_57,midas_s_1037,0.027055
df443df991086de26795466fa2bdd4f2,Bacteria,Firmicutes,Clostridia,,,,,0.027055
77e5e44634d0afe9cd0385ef1e17f3ea,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,midas_f_5792,midas_g_5834,midas_s_5834,0.02626
dd365165667aed1d7e806ab8ded914dd,Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,UCG-008,midas_s_114441,0.011768
61786e38b934cbe33d5850a578a7ee22,Bacteria,Firmicutes,Clostridia,Peptococcales,Peptococcaceae,,,0.014018
418ebbfcf9fe4c2ccea934ba2533ec35,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Proteiniphilum,midas_s_83578,0.02679
61b47b9e51cba36e07b09f783d91532d,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propioniciclava,,0.095499
