,Unnamed: 0,Start Date,2024-05-14 12:42:00,Unnamed: 3,0.1,Unnamed: 5,Unnamed: 6,Unnamed: 7,reactor body,155,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,high range (>1 RPM),m,0.1886,scale m,0.114762819,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133
160,308.90000000000003,308.9236111111095,6.258833333333333,0.09267827864895496,93.5994,0.2220381273565422,0.14176666666666668,0.15423217347017232,0.8124539587514338,2.6708559125886073,7.064844672008574,0.007546870600698339,3.544730427767387e-06,0.7604520306675896,0.050850139188320986,0.0011517888955232826,450,,288.5,288.47083333333285,6.211043360433604e-05,1.8475434514848776e-05,1.6865282033821358e-05,8.658137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,309.90000000000003,309.90277777777374,5.720066666666667,0.09462818466679643,94.1803,0.18190247386992872,0.0997,0.08833396855117515,0.7947772340445219,2.6289608781242912,6.954025548586835,0.007428490420613091,3.4781035773867294e-06,0.7485235833548329,0.04546178763883602,0.0007923929023423884,450,,289.5,289.47083333333285,5.918021680216803e-05,1.7914328725879293e-05,1.6672341391442516e-05,8.380566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,311,310.97430555555184,13.380733333333334,0.14501532102965353,83.1858,0.13302161478496444,3.4334666666666664,0.07106013884966274,1.2254632720101373,3.580371839512305,9.470660994838997,0.010116832902825943,4.7204943558843735e-06,1.019411426527809,0.16397597252561777,0.042075872956710725,450,,292.5,292.47083333333285,5.6250000000000005e-05,7.828110031476665e-06,7.309045511292703e-06,5.5803069999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,313.90000000000003,313.91388888889196,21.13246666666667,0.8040894249605168,75.5506,0.6023649475193561,3.317,0.4534593807608308,1.1433936286093838,3.0339772569699317,8.02535919585595,0.008572919885304425,3.962649374198139e-06,0.8638407467761611,0.24162727743466852,0.03792636666097326,450,,293.5,293.47083333333285,6.6039972899729e-05,1.3534966470507732e-05,5.697423674951765e-06,6.570215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,314.90000000000003,314.8888888888905,19.672933333333333,0.04997342627170274,77.13103333333333,0.3084491908456409,3.1960333333333337,0.2973191270896195,1.1055808404574905,2.9950100835987996,7.922284737261343,0.008462812779293645,3.8996426282567085e-06,0.8527459265802138,0.21750018168930849,0.03533473218796822,450,,294.5,294.47083333333285,7.728658536585365e-05,1.3206514301354864e-05,5.402337986607649e-06,7.195099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,315.90000000000003,315.89097222222335,16.650266666666667,0.10776791421073972,80.24166666666667,0.16230718817517675,3.108,0.09992632285839413,1.0430524142762274,2.9395761064582815,7.775652926760616,0.008306176455188804,3.815323354033814e-06,0.8369626414221496,0.1736710084500966,0.03241806903570515,450,,299.5,299.47083333333285,9.149728997289973e-05,2.995757492815109e-05,2.518442855521507e-05,13.112222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,316.90000000000003,316.9055555555533,14.005633333333334,0.6669271499446798,82.52316666666667,0.5316213909666664,3.4711999999999996,1.1933225506961653,1.0485035837388887,3.0389561909203304,8.038529279208614,0.0085869885477418,3.931682535804953e-06,0.8652583599148161,0.1468495674253284,0.0363956563987443,450,,300.5,300.47083333333285,8.948170731707318e-05,2.7288901053784043e-05,2.390194075587334e-05,12.484585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,317.90000000000003,317.87222222222044,15.2522,1.3234146100145647,81.2941,0.36210428056016614,3.4518999999999997,1.681958985825755,1.085271192528191,3.098674355795333,8.196493457265076,0.008755730433329336,3.996752144602073e-06,0.88226144852506,0.16552773282678473,0.03746247629488062,450,,301.5,301.47083333333285,8.704268292682928e-05,2.7234159025591896e-05,2.358415616842583e-05,12.273976999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,320.90000000000003,320.8652777777752,16.644733333333335,0.08151885262522603,80.21416666666666,0.27939814482801145,3.1421333333333337,0.32862130687667424,1.1042609512764001,3.1110101381564617,8.229123591252577,0.00879058688245451,3.975232737795782e-06,0.8857737198917702,0.18380129064408673,0.03469735143703953,450,,302.5,302.47083333333285,9.412262872628726e-05,2.212946489667442e-05,1.5980024968789012e-05,10.937201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,321.90000000000003,321.8708333333343,16.728533333333335,0.5955736842182786,80.10556666666666,0.8406539260202929,3.1719000000000004,0.3307059267687834,1.0590914982540598,2.9797155963918605,7.881828351746211,0.008419596102830204,3.7955703592921348e-06,0.8483912461949046,0.17717047431592983,0.033593323233120524,450,,303.5,303.47083333333285,9.869579945799459e-05,2.149993157246476e-05,1.540120304165248e-05,11.062929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,322.90000000000003,322.88958333332994,15.840233333333332,0.08412908732022027,81.0845,0.10137238282687791,3.0752333333333333,0.18389935653322248,1.1054957055262091,3.1482813612201332,8.327711987743578,0.008895901847693002,3.997637039804169e-06,0.896385665347399,0.17511309924533106,0.03399657243491049,450,,306.5,306.47083333333285,7.789634146341463e-05,0,0,4.907133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,323.90000000000003,323.94305555555184,15.2919,0.24507107132421801,81.02343333333333,0.1485639705087753,3.6847,0.3889790225706264,1.0728746792710993,3.053080626179472,8.075890688603764,0.008626899081554675,3.864145365261344e-06,0.8692799005094329,0.16406292307945722,0.039532213307102194,450,,309.5,309.47083333333285,9.889905149051491e-05,0,0,6.230213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,324.90000000000003,324.91249999999854,15.948033333333333,0.14148534670888477,81.20416666666667,0.213131469598772,2.8478,0.09734146084788337,0.9286398280780629,2.648526089182444,7.005778687514852,0.007483774614505872,3.342117328710982e-06,0.754094233725557,0.14809978932849882,0.026445805024007073,450,,313.5,313.47083333333285,8.346883468834688e-05,5.761598467223211e-06,0,5.895569999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,327.90000000000003,327.87777777777956,14.7947,0.09282386546573097,82.64426666666667,0.04053077020405299,2.5610333333333335,0.089912031082238,1.0661049414508275,3.0945059499832945,8.185467351568713,0.00874395202958753,3.869574352041172e-06,0.8810746107591324,0.15772702777282557,0.02730330291886951,450,,316.5,316.47083333333285,8.682249322493225e-05,4.803612973860682e-06,0,6.000856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,328.90000000000003,328.85416666666424,10.8739,0.14539917468816715,86.2113,0.13405920333941979,2.9147666666666665,0.011503622617824998,1.0820114060305253,3.276232153594048,8.66616247079716,0.009257444403677186,4.084653074610791e-06,0.9328160992871942,0.11765683828035328,0.031538107792509075,450,,320.5,320.47083333333285,0.00011060298102981031,6.2405912139044756e-06,0,7.657894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,329.90000000000003,329.8618055555562,15.525033333333333,0.12812655202311998,81.74313333333333,0.16387313182255656,2.7319,0.17105928796765177,1.0881726395556073,3.124120079937224,8.26380150176943,0.008827630825460108,3.883108657023739e-06,0.8895064116487928,0.16893916501522122,0.029727788340019635,450,,323.5,323.47083333333285,0.00010658875338753388,6.883810045162173e-06,0,7.476173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,330.90000000000003,330.9381944444467,15.306433333333333,0.29296000295831043,81.54206666666666,0.34298551475730304,3.1515,0.06672960362537754,1.0356206111817872,2.9659309434740853,7.84536572144758,0.008380645670740006,3.6744978586281166e-06,0.8444664491835936,0.15851657843679945,0.03263758356139402,450,,327.5,327.47083333333285,0.0001290650406504065,0,0,8.13054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,,,,,,,,,,,,,,,,330.5,330.47083333333285,0.00022288279132791328,0,0,14.040653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
