"seq","sample","rel_ab","Kingdom","Phylum","Class","Order","Family","Genus","Species","Day","Description","Media"
"64b0ba388dd3728a36854c2f014b3129","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobium",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"d320c54f3dd1a81501e597b4e5a53ac8","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobium",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"949479e3fb297c277f93012cef3a75ac","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobium",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"62d932ca73039e553c5cd4450ffec6eb","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobium",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"794d1f76593fbe8de481cb6027cffe80","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobium",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"e56ff94be490db15f612984e45450ce3","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobium",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"a238153d3168c0f00aeb8fb5d90d7e0c","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobium",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"74733b3a404e0fd05016159ab938bbc7","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobium",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"f2503a995bd8c1a94ce5d1e49159c7d1","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobium","midas_s_63579",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"b4047348b90c6f16b7fba7f7330bf87e","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","ST-12K33","midas_g_22","midas_s_22",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"2750b310e92cd153994e7af71d6851e0","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","midas_g_2126","midas_s_5484",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"021829170463632e041095dab11c0e95","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"4767afde4b029b318194cf99b257de2d","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","midas_s_83782",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"f34375ad68967fbbb5c6ca6b32bea110","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"eb689bb0db80cb3fc1f81366f262fd18","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","midas_s_96871",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"bbb265fb3e7a0752ebf597a8844bfc16","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","midas_s_9697",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"800e0527da5f9218e61c70f7d0ec8715","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"e7a13ec86ee02e4891bd50da7bb8f534","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"eb806bb1dd30405c489b4706cacd2d26","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Ca_Opimibacter",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"e5e089e059da889289ee4eda3c3a2d00","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Ca_Epiflobacter","midas_s_89",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"179e72f0ecdfeb920df685432f3f2d1a","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella","midas_s_72974",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"8c932073a2765a0e8639a784955bd290","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales",NA,NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"41378c0d1422c99fe376b37f5e1eb290","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"f5ec59d59b201d9d82b91bbfb69dc2fc","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"513be4a37b7f822529b6bc15793afd03","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"676c29f329b29adbd48921804b86030e","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","midas_g_10303","midas_s_10303",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"79f2b1b38f1fbd05cc7592334ee0803d","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","midas_g_62009","midas_s_62009",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"dc6c7b33d252a7891fd83a442747c837","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","midas_g_15828","midas_s_15828",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"3f602caee36e03c625a1f30eb97314e2","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","midas_g_34088",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"cca5f50c3116400e50fe7a3e7a0be852","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","midas_g_10639","midas_s_23172",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"52be19846e0f0c7f419cde01b6e10585","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","midas_s_28246",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"14f013032d3d55ac24bde620c2d8f945","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","midas_s_905",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"708043a43693e1145f5e15e5ee3b2b06","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"f0f5fe3a3ccc66ce7e67e82294654107","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","midas_g_83754",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"f9d19abf0ac81bcc64d02d91350fce35","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","midas_g_9811",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"98f44e3e61d018840fdce5dc524c719c","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Ca_Amoebophilus","midas_s_70953",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"9a842084688427ba067307eb8662eecd","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Ca_Amoebophilus","midas_s_70953",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"523a7e01fa5c47d91e959292759c7ac7","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Persicitalea","midas_s_5441",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"fa7645eda32b4e6cfa5a7641e34be6b8","Q",0,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobium",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"e96b5191533b55b247369d8649d8458d","Q",0,"Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales","midas_f_2685","midas_g_4773","midas_s_4773",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"ca532c83e87eb3e76511a71e9abf28c2","Q",0,"Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales","midas_f_21794","midas_g_28956","midas_s_50779",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"639e75a54d67c9dc93cfa31100bdc6d9","Q",0,"Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales","midas_f_3695","midas_g_3695","midas_s_3695",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"022ced45e53557d101111cdb41f49f4e","Q",0,"Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales","midas_f_2685","midas_g_2685","midas_s_2685",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"8a5b1b1f58eaa67ae9c35c6521b3eb71","Q",0,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","Cloacimonadaceae","W5",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"99b459540b7b4682716095be1962981e","Q",0,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","Cloacimonadaceae","W5",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"9e1c950d882ef8c3e0f61aa7ec52060e","Q",0,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","Cloacimonadaceae","W5",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"d2e381c85060771ec94f8f66bf491409","Q",0,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","Cloacimonadaceae","W5",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"9b38c83e9f4e2a1c9ccca312a8701603","Q",0,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","Cloacimonadaceae","W5","midas_s_92",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"614e12aec73ab6030db3c1a7f5141bba","Q",0,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","Cloacimonadaceae","W5","midas_s_92",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"60ac965b34c1883a7fe6e2307252fd16","Q",0,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","Cloacimonadaceae","W5","midas_s_92",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"c487c317433b2236a0872af25cb3b3de","Q",0,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","Cloacimonadaceae","Ca_Cloacimonas","midas_s_3011",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"ef9fddde19882aba901f1b0419ec09d8","Q",0,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","Cloacimonadaceae","Ca_Cloacimonas",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"84444bac9dbd64e8d26d1a9dcfc67902","Q",0,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","Cloacimonadaceae","Ca_Cloacimonas","midas_s_7660",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"71f4b4a0a56c9a9b81c740f6e3a18596","Q",0,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","Cloacimonadaceae","LNR_A2-18",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"ed2d2e8b1f87bc9682f5032af247e55d","Q",0,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","Cloacimonadaceae","LNR_A2-18",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"f9ceb4443de3c6d51433fa57c3ade975","Q",0,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","Cloacimonadaceae","LNR_A2-18",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"5f452e591d65c3a4fee53f0cc354ea72","Q",0,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","W27","midas_g_48843",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"3ade0fa13e56aac194bb3373200d6def","Q",0,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","Cloacimonadaceae","Ca_Cloacimonas","midas_s_301",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"bfc10ae6c8d6d83371b3bd138d881468","Q",0,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","Cloacimonadaceae","Ca_Cloacimonas","midas_s_246",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"4ced6b735a53af484d0cf4f620846dcd","Q",0,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"18ca89dadf6219af5e55c04d2e77d221","Q",0,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"248cd8f8ef49066c9ede7752a044b0ee","Q",0,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","midas_s_43704",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"0e81a770249139559c5cb218c03695f9","Q",0,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","midas_s_43704",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"e1382120e151d51cb3b3b6900845f1c8","Q",0,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfomicrobiaceae","Desulfomicrobium","midas_s_21122",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"bb617d32673d5f60d6216a07ad7a42bc","Q",0,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","midas_s_76151",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"5cb2b4186e2e95521540e2ccbafcb4c9","Q",0,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"57568ab86419e6655ce098557e7735c9","Q",0,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"211c2bf941e5c4e05078cf20a194b0be","Q",0,"Bacteria","SAR324_cladeMarine_group_B","midas_c_814","midas_o_928","Ca_Phosphitivoracaceae","Ca_Phosphitivorax","midas_s_1011",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"01b7b2f1ca2a80d06d14877e3b3a0182","Q",0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ochrobactrum",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"164212c0910ca9770a6bd13bcb2c5d05","Q",0,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonas",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"0afdd7eddb9a71ce53cf6487747ec98c","Q",0,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia","midas_s_5283",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"831cff0214f7446fab90ddfedf7bfcee","Q",0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Pleomorphomonadaceae","Chthonobacter","midas_s_42368",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"0e4fb8a4429348304afe0d042e3cb39a","Q",0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","midas_g_40289","midas_s_40289",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"118852b957010ee00ae4dbb8665ad57e","Q",0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Labraceae","Labrys","midas_s_3786",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"8027ffc215349056379fe132f318a66a","Q",0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Bauldia",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"fb9d8df11e01ae4c33acac6db5a518b8","Q",0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Bauldia","midas_s_3392",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"1533932a1509abc329353a9d98d3f519","Q",0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Bauldia","midas_s_6764",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"655bd7b8d2c8ee0e717f8d77d47693b7","Q",0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Bauldia","midas_s_3392",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"9d39b90a86fcc29202f4775515a05146","Q",0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","midas_g_2400",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"66d2801e670d80e47a383b655213cf55","Q",0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","midas_g_2400",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"3c6c6b674785246a706fea426f2f4dd9","Q",0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Phreatobacter","midas_s_2257",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"5b6d589e4b8374ae05953faf3e0ec415","Q",0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Phreatobacter","Phreatobacter_oligotrophus",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"68a7e86d20300d64c5acb88a9021e2f4","Q",0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","midas_g_1919",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"8924705b2ac86db54622adeba1d6bba1","Q",0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","midas_g_1919","midas_s_37773",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"07f46149c04b861915fa32dc8104b022","Q",0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","midas_g_5429","midas_s_5429",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"d28d9cd054df9e29c622b1ec1944d013","Q",0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","midas_g_534","midas_s_3903",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"a2ea5245d83eba89a777bfc3af4e28a7","Q",0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","midas_g_534",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"1db7fb888012089960006f42143c48af","Q",0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","midas_g_534","midas_s_721",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"fc91b1d6efa2d63ad830349556a06220","Q",0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","alphaI_cluster","midas_s_14689",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"8cb7080de6341945037ef5d1e8e8593a","Q",0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","midas_g_534","midas_s_5415",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"8b42e63e1fe8e14326fe559f8a2cce81","Q",0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Pleomorphomonadaceae","Prosthecomicrobium","Prosthecomicrobium_hirschii",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
